<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
ROSB;D;20160804;00:00:00;45.0000000;40
ROSB;D;20160805;00:00:00;45.9000000;130
ROSB;D;20160808;00:00:00;47.0000000;350
ROSB;D;20160809;00:00:00;47.3000000;260
ROSB;D;20160810;00:00:00;47.6000000;360
ROSB;D;20160811;00:00:00;48.5000000;1080
ROSB;D;20160812;00:00:00;46.9000000;1210
ROSB;D;20160815;00:00:00;46.1000000;10
ROSB;D;20160817;00:00:00;46.7000000;30
ROSB;D;20160818;00:00:00;46.9000000;50
ROSB;D;20160822;00:00:00;47.0000000;4340
ROSB;D;20160823;00:00:00;47.0000000;100
ROSB;D;20160824;00:00:00;47.8000000;20
ROSB;D;20160825;00:00:00;45.9000000;1990
ROSB;D;20160826;00:00:00;46.7000000;20
ROSB;D;20160829;00:00:00;46.5000000;860
ROSB;D;20160831;00:00:00;47.9000000;1120
ROSB;D;20160901;00:00:00;50.0000000;1900
ROSB;D;20160902;00:00:00;48.6000000;220
ROSB;D;20160905;00:00:00;48.9000000;110
ROSB;D;20160906;00:00:00;48.7000000;480
ROSB;D;20160907;00:00:00;48.9000000;250
ROSB;D;20160908;00:00:00;50.2000000;350
ROSB;D;20160909;00:00:00;50.4000000;2620
ROSB;D;20160912;00:00:00;49.3000000;400
ROSB;D;20160913;00:00:00;48.2000000;80
ROSB;D;20160914;00:00:00;48.2000000;660
ROSB;D;20160915;00:00:00;48.1000000;720
ROSB;D;20160916;00:00:00;48.1000000;600
ROSB;D;20160919;00:00:00;47.3000000;750
ROSB;D;20160920;00:00:00;46.2000000;3600
ROSB;D;20160921;00:00:00;47.0000000;40
ROSB;D;20160922;00:00:00;48.0000000;2060
ROSB;D;20160926;00:00:00;47.9000000;20
ROSB;D;20160927;00:00:00;47.1000000;10
ROSB;D;20160928;00:00:00;48.5000000;2300
ROSB;D;20160929;00:00:00;49.9000000;3350
ROSB;D;20160930;00:00:00;49.7000000;1400
ROSB;D;20161003;00:00:00;49.0000000;5580
ROSB;D;20161004;00:00:00;48.9000000;130
ROSB;D;20161005;00:00:00;49.0000000;100
ROSB;D;20161006;00:00:00;48.6000000;10
ROSB;D;20161007;00:00:00;50.0000000;1710
ROSB;D;20161010;00:00:00;49.3000000;330
ROSB;D;20161011;00:00:00;49.5000000;400
ROSB;D;20161012;00:00:00;49.5000000;350
ROSB;D;20161013;00:00:00;49.1000000;680
