<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
VTBR;D;20161004;00:00:00;0.0714500;4233290000
VTBR;D;20161005;00:00:00;0.0701000;9378100000
VTBR;D;20161006;00:00:00;0.0701500;4219150000
VTBR;D;20161007;00:00:00;0.0701800;7181030000
VTBR;D;20161010;00:00:00;0.0707600;15868760000
VTBR;D;20161011;00:00:00;0.0702000;11451070000
VTBR;D;20161012;00:00:00;0.0691000;9572160000
VTBR;D;20161013;00:00:00;0.0686900;7792300000
VTBR;D;20161014;00:00:00;0.0678000;5722490000
VTBR;D;20161017;00:00:00;0.0675600;6520520000
VTBR;D;20161018;00:00:00;0.0680500;4650350000
VTBR;D;20161019;00:00:00;0.0687000;4783320000
VTBR;D;20161020;00:00:00;0.0671500;9959290000
VTBR;D;20161021;00:00:00;0.0675300;3753280000
VTBR;D;20161024;00:00:00;0.0687900;7371340000
VTBR;D;20161025;00:00:00;0.0692500;11804860000
VTBR;D;20161026;00:00:00;0.0691500;7536310000
VTBR;D;20161027;00:00:00;0.0680100;6397090000
VTBR;D;20161028;00:00:00;0.0682200;5825080000
VTBR;D;20161031;00:00:00;0.0677500;6554970000
VTBR;D;20161101;00:00:00;0.0687700;6092640000
VTBR;D;20161102;00:00:00;0.0675000;5536440000
VTBR;D;20161103;00:00:00;0.0675400;5068540000
VTBR;D;20161107;00:00:00;0.0675300;6612200000
VTBR;D;20161108;00:00:00;0.0679700;4211400000
VTBR;D;20161109;00:00:00;0.0692000;21777590000
VTBR;D;20161110;00:00:00;0.0687700;22166630000
VTBR;D;20161111;00:00:00;0.0682100;8099620000
VTBR;D;20161114;00:00:00;0.0679900;15071410000
VTBR;D;20161115;00:00:00;0.0680400;11531700000
VTBR;D;20161116;00:00:00;0.0681500;14013050000
VTBR;D;20161117;00:00:00;0.0680200;6555110000
VTBR;D;20161118;00:00:00;0.0677500;3582560000
VTBR;D;20161121;00:00:00;0.0685000;9869290000
VTBR;D;20161122;00:00:00;0.0682100;30710450000
VTBR;D;20161123;00:00:00;0.0687500;4879550000
VTBR;D;20161124;00:00:00;0.0683000;15844120000
VTBR;D;20161125;00:00:00;0.0685000;4057960000
VTBR;D;20161128;00:00:00;0.0687500;7697300000
VTBR;D;20161129;00:00:00;0.0687600;5365990000
VTBR;D;20161130;00:00:00;0.0694000;25642910000
VTBR;D;20161201;00:00:00;0.0683100;25962810000
VTBR;D;20161202;00:00:00;0.0683500;26574760000
VTBR;D;20161205;00:00:00;0.0686600;9457530000
VTBR;D;20161206;00:00:00;0.0680000;36985760000
VTBR;D;20161207;00:00:00;0.0681500;7795740000
VTBR;D;20161208;00:00:00;0.0690000;40879110000
VTBR;D;20161209;00:00:00;0.0752300;66774170000
VTBR;D;20161212;00:00:00;0.0734000;46528190000
VTBR;D;20161213;00:00:00;0.0736000;24900630000
VTBR;D;20161214;00:00:00;0.0722800;22179410000
VTBR;D;20161215;00:00:00;0.0723000;36891460000
VTBR;D;20161216;00:00:00;0.0737000;38958920000
VTBR;D;20161219;00:00:00;0.0725500;18711190000
VTBR;D;20161220;00:00:00;0.0725900;9799070000
